,userIdNo,contents,incitement,hate
195,7qnaZ,"은행은 만만하지 않아서 개입이 어렵고, 공인중개사들은 만만해서, 국민 운운하며 중개 보수 반값으로 만들어, 없는 사람들끼리 싸움 붙이셨군요. 당신들 논리대로면, 국민부담 크니, 은행이 예금이자, 대출이자 비슷한 수준으로 주게하고, 변호사나 의사가 조금 상담하고 진찰 한 후 많은 돈 받는 것들도 반값으로 해야 정책의 일관엉이 있는거 아닙니까? 왜요? 이들은 만만하지가 않나요? 반드시 당신들의 선택적 정의와 분노에 대한 철퇴가 내려질 겁니다. 그럴싸한 궤변좀 그만 늘어놓으세요",0,0
196,2jW2M,경상도  텃세가  강한지역  극혐      조국 김경수  박원순  오거돈  윤미향 등 pk   와  이죄명  추미애   tk   극혐     호남보다  지역성이  강한것을  부끄러워해야  한다  호남보다  후진적인   정치 인식   상도하면  돌부처도  돌아  눕는다,0,1
197,345L2,김건희 는 원더우먼 건희라고 제목  달아라,0,0
198,3WAdu,석열이형~ 형이 밥 한다고 하더니 음식물 쓰레기 버리기 힘들었구나~,0,0
199,gsL5,솔직히 국힘에서 뽑을 사람 있어요???,0,0
200,1xSl6,엥? 아하 전라도 어용잡지 한겨래ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1
201,3jbmM,신선함이 떠나고 음습함이 자리하는구나,0,0
202,4BULl,교회도 제적이 있었어???ㅋ 출근도장만 잘찍으면 천국 가는거야~,0,0
203,1Qj8S,"경기도 굿 정책 확산 좋습니다!
검증된 정책 바로 이거지",0,0
204,1FBIa,내로남불의 극치 ㅋ  보수는 책임을 지지만 좌좀들은 떠넘기기 와 변명으로 일관하고 찢 파는 협박 제거 로 꼬리를 잘라냅니디.,1,1
205,1njns,국정원장이 짬나면  사적으로 만나는 여자라는 건가?,0,0
206,HwJ1,특검 ! 특검! 특검!,0,0
207,Eqym,역전당하겟네..국짐선대위는아집 정신못차렷구나...허긴 떡찰멤버들로 정신차릴수가없긋지만,0,1
208,6p84y,"이인영 이종석 송영길 입에서 공식적으로 ""북한 김일성은 대한민국 국민 300만명을 학살한 학살자에 침략자 죽일놈"" 이라고 외치면 민주당 죽을때까지 뽑음. 그러니 절대 못함 ㅋㅋㅋㅋ 모국을 욕되게 할수없지",0,1
209,18NEu,윤석열 한테 좌표찍고 득달같이 달려드는 좌파들의 🐕 수작! X 파일 🐕 수작에 이은 고발사주 🐕 수작!! 조작과 날조와 선전 선동으로 인민재판하고 정적을 제거하는 전형적인 좌파 수법!! 뉴스공장 + 뉴스버스??? 🐕 수작 콜라보레이션!! 확실한 증거나 절차도 없이 아니면 말고식 작업?? ㅋㅋㅋㅋ 윤석열이 두려운 세력들이 밀어붙이는 정치공작!! 월성 원전 비리! 울산시장 선거 비리! 라임 옵티머스 디스커버리 펀드 비리! 딸 과 사위의 비리를 덮기 위해서라도 윤석열이 두려운것! 더러운 정치공작일 뿐!!,0,1
210,1UWzN,"안철수가 다분야 경험, 식견, 도덕성에서도 후보중 가장 낫다. 헌데 윤석열은? 주택청약통장도 몰라, 이미 10년도 더 된 구인구직 어플리케이션이 있는 줄도 몰라, 삼프로TV 나가서 토론이 도움이 안된다고 하질 않나, 나중에 거기 뭐하는 데인지 잘 모르고 나갔다고 하질 않나, 자기 아내의 수많은 의혹에도 잘 모른다거나 할 말이 없다고 그러지, 그러더니 대선과는 아무 관련없는 짜장면을 만드는 영상을 찍질 않나, 김종인 전 선대위원장에게 연기만 해달라는 소릴 듣질 않나, 무속인을 고문에 앉히질 않나, 윤석열이 안철수에 비빌 깜이나 되나?",0,0
211,5WMWO,"윤이 한말은 가난한 사람이 자유를 모른다가 아니라 
먹고 살기 힘들어 자유를 누리기가 어렵다라는 말인거 같은데
거짓말장이 이가야~~~",0,0
212,54T0f,조국 특검하자고 해바,0,0
213,3wKBa,김의겸 이런 사람한테 내가 낸세금을 쓴다는게 서글프다.  정말 징그럽고 싫다.,0,0
214,JDAy,차라리 빌어먹어라!,0,0
215,1czdH,후보도 영부인도 최악의 대결이네.... 혜경궁 대 줄리... 찢 대 짜장... 어휴 나라가 어쩌다 이꼴,0,1
216,182SX,"경찰,검찰,법원 싸그리 바뀌야지.
필요성을 못느껴?",0,0
217,bKhjA,김포 교쳔동 아파트가 전세 5억 이다. 현실도 모르는 이죄명,0,1
218,dOS26,우리 충청도  5 형재 즉  321명 윤석열 지지하기로 전화 호응했습니다,0,0
219,2YYIt,"좋겠다. 저렇게 취급하는대도 열혈 지지자들 있으니까..
시간 촉박하니 여러곳에는 들러야되겠고 멀티 테스킹 제대로 하네.
과연 It 강국 내세우는 후보다운 행동이군요.",0,0
220,F2uR,쥴리 참 대단한 여자야! 이번 대선의 관전 포인트는  룸빵 출신이 어디까지 올라가느냐 이다..,0,1
221,1dFCv,ㅋㅋㅋㅋ늬들이 설계한대로 돌아가니 기분좋냐??,0,0
222,2gooY,21세기 대한민국 대통령을 뽑는데 이렇게 부패한 후보를 우리는 언제까지 들먹여야 하지? 장관을 뽑아도 청문회에서 이 정도면 열번도 더 자진 사퇴 했을텐데,0,0
223,Tbd8,여론조사 = 여론조작.... 민주당 에서 후보 교체론이 나오고 있으니... 리죄명이 대장동 해 쳐먹은 돈 연론조사에 다 때려붓고 있습니다.... 돈1억 이면 민주당 지키는 개도 지지율 1위 만들수 있는게 여론조사 입니다.... 윤석렬은 이기고 있습니다.... 범죄자 리죄명은 깜빵 가고 있습니다....,1,1
224,19FIr,그런데  보유세 올리면 집값이 떨어질까?    오히려  그 반대일텐 데~,0,0
225,28A8f,대통령은 군통수권자다 그러므로 군대 갔다온 사람이 하는게 맞다,0,0
226,Z57k,이것도 찢작전의 일부인 듯,0,0
227,5MhBr,안철수가 머리 굴리네......민주당것들의 여론조사에서 역선택해주기를 바라는가?,0,0
228,7O52b,출신성분도 불투명한 요사스런 여자가 대한민국 명운을 쥐고 훈들고 있네 ᆢ 검찰도 대선캠프도 주락펴락 ᆢ  관상으로 궁합보기 천공 건진의 부적ㆍ마고할머니 신통력으로 무식 무능한 후보가  대통령을 하겠다는  해외 토픽감,0,1
229,34y3f,저 드러운 인상 안보려면 투표 잘들해라,0,0
230,cW39V,준표야  맹박이는 전과범이ㄴ데  대통령하더라ㅋ 넌 깜도안돼,0,0
231,37TAz,사과한다고 넘어갈일은 아니야,0,0
232,j74f,"찢재명은 구라치고 둘러대는 것, 구제불능이야~",0,1
233,QCWj,자본에 넘어간 권력 되돌리는게 참 쉽지 않군요. 수구기득권 카르텔의 벽을 깨부수는게 우선이다. 그렇지 않으면 대한민국의 미래는 없다. 힘내라 이재명!!!,0,0
234,Hwh2,"뭐가 서로의 탓이냐, 기레기 조선아~  끝까지 절대 받아들일수 없는곳 까지 밀어 부쳐서 결국 파토나게 만들어서 토론을 회피하는걸 온국민이 알고있다. 기자라는 인간들이 어찌이리 국민을 속이고 사실을 왜곡하는것이냐? 석렬이는 민주주의 대통령으로서 기본중의 기본이 안되어 있다!",0,0
235,3tBe3,ㅋㅋ 북한에서 인적쇄신해도 김정은이 대가리면 결국 제자리걸음이다. 국짐 선대위가 물갈이해도 윤석열이 후보면 그게 그거란 얘기지 ㅋㅋㅋㅋ,0,1
236,67WBC,영감 장난치지 말아요,0,0
237,2KEnh,"무속인 인줄 알았다
  생긴 꼬라지. 눈딱지가
  딱 ...  범죄형",0,1
238,10ukl,"그 나물에 그 밥인 적폐 거대 양당 해체하고 새로운 정치문화로 혁신해야 한다.
철수. 지금까지는 마음으로만 응원했는데 이번에는 우리집 4표 몰아 준다.
죄명. 돌열. 준돌이는 국가의 격을 떨어뜨리는 관종들이다.",1,1
239,1Wcc4,"어머나  도리위에..  제2의 최순실이 있었네..
얼마나 휘어잡을라고.  국민들모두..을이 될듯.",0,0
240,VdHg,웃기네~~~~~,0,0
241,28NzY,"이미 다돌아서서 좌파극지지자들빼곤 여당 안찍어
또 여론조작 댓글조작하지마
대깨들아 좌음에서놀아
네이버와서 댓글놀이 하지말고",0,1
242,4ez94,집값땜에  가책을 느낀다고~~  대장동사건을  통체적으로 책임지고  양심이  조금ㅈ이라도 남아있으면 지금이라도  사퇴해라  여러사람이  기다리고 있다 대타로~~,0,0
243,18mr0,부강한 대한민국의 미래를 이끌어갈  뛰어난 리더쉽  대통령! 이재명!   공약이행률 98%의  약속은 반드시 지키는 검증된 대통령! 이재명!  당신이 자랑스럽습니다.,0,0
244,2apWz,말이라도 못하면 밉지나 않지 그걸말이라하나 그럼 검경공수처 없애면되겠네,0,0
245,4KhQW,위대한 지도자 동지 이재명~~,0,1
246,6l7HL,저쉑 또 내부고발자 자살시킬라나 조폭들 동원해서 협박하고 ㅋㅋㅋ]\개 버릇 어디가겟냐,0,0
247,5l4Eg,제보? 니 대가리서 나온건 아니구?,0,1
248,4xh6N,싸이코패스 빨아본 기억은 더럽게 평생 남는다. 빨리 손절하는 것 만이 방법이라고 전문가들은 말한다.,1,1
249,2CtYu,"광주전라,40대는 쓰레기~",0,1
250,dpOY,배우자  리스크가 노통사례하고 이게 비교되는 클라스냐? 배우자가 직접 범죄 의혹을 받고있는데..쉴드 적당히 쳐라. 국민들 젤 싫어 하는게 거짓말!,0,0
251,4Kv00,네가 그렇게 말해도 국민들은 전과4범은  뽑지않을거다 너무하자나,0,0
252,1T1li,감방가야지,0,0
253,1xFaM,역시 어둠의 대깨문 석열이형,0,1
254,N23O,더러운 입은 먹는거나  쳐먹어라.,0,1
255,3fgE7,말로는 ㅋㅋㅋㅋ구체적으로 말해봐라,0,0
256,54B9P,암탉이 울면 나라가 망한다의 좋은 예,0,0
257,1P7WF,논란 해소된거 하나도 없는데 기자가 자기 멋대로 기사 쓰네,0,0
258,2Vefe,"이래서 ㅡ정치는 쇼다 ㅡ난 정의원 정치에 소신이 정확하던데 ㅡ이런 인제를 왜 왜 왜 ㅡ알다가도 모르겠네 ㅡ선거핵심으로 안혀라 ㅡ이 비오감들아 ㅡ인제를 몰라도 넘 모른다,",0,0
259,6xOwM,다행이군요!늘 조심하세요~~,0,0
260,1aAf5,남국이랑 민정이는 아갈 묵념하는게 대선에 도움 될텐데..,0,1
261,Tat2,이낙연이 야당OOO 니들 아무리 가짜뉴스나 찌라시로 지껄여봐라 국민은 다 안다 아직도 국민들이 ㅂ ㅏㅂ ㅗ ㅁ ㅓㅇㅊ ㅓㅇㅇ ㅣ ㅎ ㅗㄱ ㅜ 같지?? 선거결과로 나타날테니깐 그때가서 땅을치며 후회해도 이미버스는 지나갔다 아직도 ㄷㄱ리에 국민은 ㅎ ㅗ ㄱ ㅜ라는 생각이 박힌 정치인들 정신좀 차려라 니들이 나라말아먹는 주범들이다. 반성들해라,0,1
262,6cBTS,이재명 형수욕지거리 무료변론 공짜연애  부터 국조 하자,0,0
263,6JSt7,"이땅에서 운동권주사파 좌빨 사회주이선봉자들
모조리 청소해야됩니다 그래야 자유  대한민국된다",1,1
264,4q3SB,"링컨대통령자유민주주의는  국가는 국민에의한 국민을위한것이라고 초등학생도 다아는건데~
너보다 잘나고 부유층재벌 더 좋은 두뇌만타.
빈수레가 요란하다더니~",0,0
265,1Il60,ㅋㅋㅋㅋㅋ 찢재명이 도대체 토론에 자신감가진 이유를 모르겠네  ㅋ,0,1
266,4O3Jy,"준표는 은퇴가  답이다   빨리 꺼져라  싸나이도 아니다
그래서 독고다이 주변인도 없다",0,0
267,1Cwcm,"민주화, 인권 따위는 개 줘버리고 그저 먹고 살게 밥만 주면 좋아하는 개돼지들이 저(윤석열) 발언을 좋아 합니다. 군부독재 신민정치를 찬양하며 자유민주주의를 짓밟은 세력들을 옹호하면서 어이없게 감히 자유민주주의를 입에 담는 개돼지들.",0,1
268,Sh70,주 5일제가 시행된게 불과 15년 전이었음. 그때도 나라 망한다고 일은 누가하냐 중소기업 다 망한다 난리도 아니었음. 근데 지금 시행해보니 나라 망했나? 오히려 15년 동안 더 발전했음. 지금 주 4일을 논의하자는거지 시행하자는게 아님. 주 4일을 각종 연구와 토론을 거쳐 생각해보자는 단계임,0,0
269,11Bmk,미쳐도단단히미쳐야지,0,0
270,zaAY,이죄명지지자들아 자식들을 얼마나부동산가격노예로 만들어야속이시원?정신좀차리길.,0,1
271,qDBQ,똥파리스럽게 앞다리로 삭싹빌때?  조구기왈.....?  꺼져라,0,1
272,16LH6,김건희를 보면 최순실 정도가 아니라 그 이상 몇배일 것 같다. 윤석열을 잡고 돌리다 보니 윤석열이 도리도리가 됐다는 썰이있다.!!!,0,1
273,3402W,성추생범박원순은 성대하게 장례식 치룬 당...전직 대통령의 죽음 앞에서도 네편 내편 이분법잣대.,0,1
274,3841s,이재명이 대통령되면 우리나라도 아프가니스탄처럼 대탈출이 일어나는건 시간문제. 좌레반들 피해서 사기업들 떠나고 부자들 떠나고 데모꾼 거지만 남겠구나.,0,1
275,2XDGb,MBC는 공영방송에서 퇴출해야.  엠B신은 구조적으로 권력에 아부할수  밖에 없어,1,1
276,38WE3,"실실 눈웃음 쪼개는데 무섭기까지ㅠ 어떤 마인드인지 알겠음ㅠ건들건들~~~풀메이크업에~
국민들이 잘못한거죠~개돼지 취급받고 가만히 있어야되는건데~~~",0,1
277,4TpVQ,"??? 이거 누구 말이여?
뭉가나부랑이가  할말은 아닌데...
삶은 소대가리께서 분여을 걱정하고 통합을 운운한다고?
저거이 완전히  돌았삔네!
지난 임기동안 우리 나부랑이께서 한짖을   본인만 모르고 계신가?
스스로 알고 한짖이면 나쁜 넘이고 모르고 한 짖이면 허수아비 바지사장이 맞는거고
이렇든 저렇든 나라가 쪼개지기 직전이라는건 온국민들이 다 느끼는건데  그책임을 물어야지!
또 축창들고 진군가를 부르자고 선동질 하려나....?
모지리 뭉가 나부랑이께서 고민이 많으신가보네....
쯧쯧!",0,1
278,3L9UL,"어쩌긴요,,,달려 들어가요죠",0,0
279,8VlC,이 와중에도 열렬히 윤먹튀를 빨아대는 수구 3급  저능아들..ㅋㅋㅋ 평생 그리 살아라.ㅋㅋ,0,1
280,1vIQQ,"…끝이 이럴 거라는 걸 정말 몰랐나, 망할 거 보이니까 뒤늦은 손절인가…",0,0
281,2YlTP,공영개발을 빙자해 토지 소유주들 토지를 강제수용 강탈한 후 민간개발로 전환 시켜 특정 민간기업이 개발이익 독식 하게 만들어 준 이재명식 공영개발 개발이익 환수. 갱단+사기꾼 패거리들.,0,1
282,2CCoM,"또? 쌩쑈 하네, 자식에 문제있는 공직자는 자격이 없다고 짖드만, 그것도 장제원은 몇번이나 쌩쑈 하네, 장제원 아들 노엘의 과거는 화려했지. 미성년자때 성매매 업소 출입하다가 발각되고. 음주운전후 운전자 바꿔치기하다가 발각되고 그로인해 군대 안갈정도의 형량만 받고 군면제 받고, 폭행, 그리고 이번의 집행유예 기간에 음주운전에 공무집행 방해. 음주측정 거부. 이게 평등한 법 집행 일가? 장제원 니가 짖은거 감빵에서 니 자식랑 손잡고 자숙해라 평생",1,1
283,1ofWZ,"선택적 수사에 가장 중대한 범죄를 저지른 자가 대통령 후보가 되어 근거도 없이 상대후보를 
범죄자라고 야만적 반민주 배부른 돼지 집단이 마치 민주주의의 수호자인양 악다구니 하고 
가짜뉴스 제조업자 조중동이 정론이라고 우겨대니 21세기 민주 문명 세상에 이런 블랙코미디
가 어디 있으랴. 저 반민주 야만집단을 일소하지 않으면 어찌 수준 높은 민주사회, 건전한 시장경제,
보편적 민주사회로 나갈 수 있으랴! 2022년을 그 원년으로 삼고 일로 매진하자.",0,1
284,cmLBr,"웃기고잇네
지금부터시작",0,0
285,bFuMh,저런 철면피같은놈 연산군보다 더포악한인간,0,1
286,2nAuC,무서운 유전자를 가진 집안이다.,0,1
287,2MJTY,대구는 우주의 기를 받은 위대하신 영도자 권시장님께서 다 알아서 하실텐데 무슨 신경을 쓰세요....,0,0
288,Il2l,"그래도 적폐는 척결해야한다. 김원웅, 김혜경, 이재명도 모두 문정권 사람 아니냐?",1,1
289,1feIU,뻔뻔하다 니 과오는 국민을 속인 천벌받을 과오다,0,0
